# cpu_brand=Intel(R) Core(TM) i5-8600K CPU @ 3.60GHz
# logical_cores=6
# omp_max_threads=6
# active_threads=6
# build_type=release
# godot_version=4.5-stable (official)
label,run,elapsed_us,map_width,map_height,working_set_bytes,peak_working_set_bytes,private_bytes
pipe_optimized,8,14845,256,256,722767872,1380020224,2407563264
pipe_optimized,8,17838,256,256,722767872,1380020224,2407563264
pipe_optimized,8,20828,256,256,722767872,1380020224,2407563264
pipe_optimized,8,23820,256,256,722767872,1380020224,2407563264
pipe_optimized,8,26812,256,256,722767872,1380020224,2407563264
pipe_optimized,8,29804,256,256,722767872,1380020224,2407563264
pipe_optimized,8,32796,256,256,722767872,1380020224,2407563264
pipe_optimized,8,35790,256,256,722767872,1380020224,2407563264
pipe_optimized,8,38780,256,256,722767872,1380020224,2407563264
pipe_optimized,8,41772,256,256,722767872,1380020224,2407563264
pipe_optimized,9,1,256,256,720105472,1380020224,2405433344
pipe_optimized,9,2019,256,256,722771968,1380020224,2407567360
pipe_optimized,9,5012,256,256,722771968,1380020224,2407567360
pipe_optimized,9,8002,256,256,722771968,1380020224,2407567360
pipe_optimized,9,10994,256,256,722771968,1380020224,2407567360
pipe_optimized,9,13987,256,256,722771968,1380020224,2407567360
pipe_optimized,9,16980,256,256,722771968,1380020224,2407567360
pipe_optimized,9,19972,256,256,722771968,1380020224,2407567360
pipe_optimized,9,22962,256,256,722771968,1380020224,2407567360
pipe_optimized,9,25954,256,256,722771968,1380020224,2407567360
pipe_optimized,9,28946,256,256,722771968,1380020224,2407567360
pipe_optimized,9,31943,256,256,722771968,1380020224,2407567360
pipe_optimized,9,34932,256,256,722771968,1380020224,2407567360
pipe_optimized,9,37923,256,256,722771968,1380020224,2407567360
pipe_optimized,9,40916,256,256,722771968,1380020224,2407567360
pipe_optimized,9,43907,256,256,722771968,1380020224,2407567360
pipe_optimized,0,3,512,512,722051072,1380020224,2408108032
pipe_optimized,0,2468,512,512,732536832,1380020224,2417598464
pipe_optimized,0,5454,512,512,732536832,1380020224,2417598464
pipe_optimized,0,8447,512,512,732536832,1380020224,2417598464
pipe_optimized,0,11439,512,512,732536832,1380020224,2417598464
pipe_optimized,0,14430,512,512,732536832,1380020224,2417598464
pipe_optimized,0,17438,512,512,732536832,1380020224,2417598464
pipe_optimized,0,20421,512,512,732536832,1380020224,2417598464
pipe_optimized,0,23415,512,512,732536832,1380020224,2417598464
pipe_optimized,0,26403,512,512,732536832,1380020224,2417598464
pipe_optimized,0,29394,512,512,732536832,1380020224,2417598464
pipe_optimized,0,32394,512,512,732536832,1380020224,2417598464
pipe_optimized,0,35374,512,512,732536832,1380020224,2417598464
pipe_optimized,0,38372,512,512,732536832,1380020224,2417598464
pipe_optimized,0,41363,512,512,732536832,1380020224,2417598464
pipe_optimized,0,44354,512,512,732536832,1380020224,2417598464
pipe_optimized,0,47347,512,512,732536832,1380020224,2417598464
pipe_optimized,0,50341,512,512,732536832,1380020224,2417598464
pipe_optimized,0,53324,512,512,732536832,1380020224,2417598464
pipe_optimized,0,56317,512,512,732536832,1380020224,2417598464
pipe_optimized,0,59323,512,512,732536832,1380020224,2417598464
pipe_optimized,0,62307,512,512,732536832,1380020224,2417598464
pipe_optimized,0,65298,512,512,732536832,1380020224,2417598464
pipe_optimized,0,68285,512,512,732536832,1380020224,2417598464
pipe_optimized,0,71281,512,512,732536832,1380020224,2417598464
pipe_optimized,0,74283,512,512,732536832,1380020224,2417598464
pipe_optimized,0,77266,512,512,732536832,1380020224,2417598464
pipe_optimized,0,80257,512,512,732536832,1380020224,2417598464
pipe_optimized,0,83247,512,512,732536832,1380020224,2417598464
pipe_optimized,0,86240,512,512,732536832,1380020224,2417598464
pipe_optimized,0,89233,512,512,732536832,1380020224,2417598464
pipe_optimized,0,92231,512,512,732536832,1380020224,2417598464
pipe_optimized,0,95218,512,512,732536832,1380020224,2417598464
pipe_optimized,0,98204,512,512,732536832,1380020224,2417598464
pipe_optimized,0,101203,512,512,732536832,1380020224,2417598464
pipe_optimized,0,104188,512,512,732536832,1380020224,2417598464
pipe_optimized,0,107188,512,512,732536832,1380020224,2417598464
pipe_optimized,0,110174,512,512,732536832,1380020224,2417598464
pipe_optimized,0,113169,512,512,732536832,1380020224,2417598464
pipe_optimized,0,116161,512,512,732536832,1380020224,2417598464
pipe_optimized,0,119155,512,512,732536832,1380020224,2417598464
pipe_optimized,0,122142,512,512,732536832,1380020224,2417598464
pipe_optimized,0,125147,512,512,732536832,1380020224,2417598464
pipe_optimized,0,128137,512,512,732540928,1380020224,2417602560
pipe_optimized,0,131123,512,512,732540928,1380020224,2417602560
pipe_optimized,0,134108,512,512,732540928,1380020224,2417602560
pipe_optimized,0,137100,512,512,732540928,1380020224,2417602560
pipe_optimized,0,140094,512,512,732540928,1380020224,2417602560
pipe_optimized,0,143092,512,512,732540928,1380020224,2417602560
pipe_optimized,0,146086,512,512,732540928,1380020224,2417602560
pipe_optimized,0,149072,512,512,732540928,1380020224,2417602560
pipe_optimized,0,152068,512,512,732540928,1380020224,2417602560
pipe_optimized,0,155062,512,512,732540928,1380020224,2417602560
pipe_optimized,0,158052,512,512,732540928,1380020224,2417602560
pipe_optimized,0,161042,512,512,732540928,1380020224,2417602560
pipe_optimized,0,164032,512,512,732540928,1380020224,2417602560
pipe_optimized,0,167021,512,512,732540928,1380020224,2417602560
pipe_optimized,0,170019,512,512,732540928,1380020224,2417602560
pipe_optimized,0,173011,512,512,732540928,1380020224,2417602560
pipe_optimized,0,175999,512,512,732540928,1380020224,2417602560
pipe_optimized,0,178992,512,512,732540928,1380020224,2417602560
pipe_optimized,0,181983,512,512,732540928,1380020224,2417602560
pipe_optimized,0,184977,512,512,732540928,1380020224,2417602560
pipe_optimized,0,187968,512,512,732540928,1380020224,2417602560
pipe_optimized,0,190961,512,512,732545024,1380020224,2417610752
pipe_optimized,0,193947,512,512,732545024,1380020224,2417610752
pipe_optimized,0,196944,512,512,732545024,1380020224,2417610752
pipe_optimized,0,199938,512,512,732545024,1380020224,2417610752
pipe_optimized,0,202928,512,512,732545024,1380020224,2417610752
pipe_optimized,0,205920,512,512,732545024,1380020224,2417610752
